Index,Route,MoT,Temp,BaseCost,Volume,Check in Date,Weight,OldShipmentCount,netVol,netWeight,New_SH,New_BC,NewShipmentCount,Savings
10260,IDA306,Land,Ambient,3816583,39999665.97,2017-04-03,15665.0,1,39999665.97,15665.0,,,,nan
10261,IDA309,Land,Ambient,6400000,40000768.16,2017-04-03,17358.0,1,40000768.16,17358.0,,,,nan
10262,IDA319,Land,Ambient,8066000,37755254.94,2017-04-03,14302.0,1,37755254.94,14302.0,,,,nan
10263,IDA320,Land,Ambient,5544084,29329685.0,2017-04-03,11980.0,1,29329685.0,11980.0,,,,nan
10264,IDA324,Land,Ambient,6870104,38054432.69,2017-04-03,17737.0,1,38054432.69,17737.0,,,,nan
10265,IDA325,Land,Ambient,7796000,39997461.84,2017-04-03,15168.0,1,39997461.84,15168.0,,,,nan
10266,IDA344,Land,Ambient,3021493,29998037.06,2017-04-03,13476.0,1,29998037.06,13476.0,,,,nan
10267,IDA346,Land,Ambient,5840000,37824584.12,2017-04-03,14481.0,1,37824584.12,14481.0,,,,nan
10268,IDA348,Sea,Ambient,9050000,27991639.04,2017-04-03,9157.0,1,27991639.04,9157.0,,,,nan
10269,IDA351,Sea,Ambient,10150000,27281542.64,2017-04-03,11299.0,1,27281542.64,11299.0,,,,nan
10270,IDA352,Land,Ambient,4764049,39812689.45,2017-04-03,19272.0,1,39812689.45,19272.0,,,,nan
10271,IDA358,Land,Ambient,5207634,39610478.66,2017-04-03,17253.0,1,39610478.66,17253.0,,,,nan
10272,IDA363,Sea,Ambient,12650000,27996846.57,2017-04-03,11074.0,1,27996846.57,11074.0,,,,nan
10273,IDA364,Sea,Ambient,14150000,27980334.32,2017-04-03,10636.0,1,27980334.32,10636.0,,,,nan
10274,IDA385,Land,Ambient,3831950,29986455.5,2017-04-03,11346.0,1,29986455.5,11346.0,,,,nan
10275,IDA391,Sea,Ambient,9500000,27881562.9,2017-04-03,10424.0,1,27881562.9,10424.0,,,,nan
10276,IDA395,Land,Ambient,4650693,28412397.55,2017-04-03,11820.0,1,28412397.55,11820.0,,,,nan
10277,IDA397,Land,Ambient,7116000,39759637.02,2017-04-03,17231.0,1,39759637.02,17231.0,,,,nan
10278,IDA411,Sea,Ambient,16635000,64996023.1,2017-04-03,21711.0,1,64996023.1,21711.0,,,,nan
10279,IDA419,Land,Ambient,1992156,9945243.0,2017-04-03,3117.0,1,9945243.0,3117.0,,,,nan
10280,IDA429,Land,Ambient,9111309,40197518.0,2017-04-03,17475.0,1,40197518.0,17475.0,,,,nan
10281,IDA436,Land,Ambient,817408,3495753.023,2017-04-03,1088.0,1,3495753.023,1088.0,,,,nan
10282,IDA441,Land,Ambient,3700000,39994937.67,2017-04-03,18449.0,1,39994937.67,18449.0,,,,nan
10283,IDA462,Land,Ambient,5452000,39999887.4,2017-04-03,15610.0,1,39999887.4,15610.0,,,,nan
10284,IDA475,Sea,Ambient,10200000,27852958.87,2017-04-03,9093.0,1,27852958.87,9093.0,,,,nan
10285,IDA496,Land,Ambient,3021493,28765081.15,2017-04-03,13619.0,1,28765081.15,13619.0,,,,nan
10286,IDA910,Land,Ambient,4200000,29783017.14,2017-04-03,12399.0,1,29783017.14,12399.0,,,,nan
10287,IDA922,Land,Ambient,2899861,28126890.04,2017-04-03,8558.0,1,28126890.04,8558.0,,,,nan
10288,IDJ017,Land,Ambient,7399165,30601213.18,2017-04-03,10904.0,1,30601213.18,10904.0,,,,nan
10289,IDJ017,Sea,Ambient,5136624,15142212.2,2017-04-03,6433.0,1,15142212.2,6433.0,,,,nan
10290,IDJ021,Land,Ambient,1208888,10245917.86,2017-04-03,3990.0,1,10245917.86,3990.0,,,,nan
10291,IDJ023,Land,Ambient,853000,4425797.24,2017-04-03,2161.0,1,4425797.24,2161.0,,,,nan
10292,IDJ023,Sea,Ambient,1718619,11994532.98,2017-04-03,4688.0,1,11994532.98,4688.0,,,,nan
10293,IDJ051,Sea,Ambient,1099136,16456215.31,2017-04-03,6629.0,1,16456215.31,6629.0,,,,nan
10294,IDJ074,Land,Ambient,6594584,39136299.86,2017-04-03,19933.0,1,39136299.86,19933.0,,,,nan
10295,IDJ080,Sea,Ambient,12400000,46752515.26,2017-04-03,25997.0,1,46752515.26,25997.0,,,,nan
10296,IDJ082,Sea,Ambient,10600000,54999692.26,2017-04-03,22163.0,1,54999692.26,22163.0,,,,nan
10297,IDJ154,Land,Ambient,4844201,37099563.58,2017-04-03,18928.0,1,37099563.58,18928.0,,,,nan
10298,IDJ184,Sea,Ambient,11100000,27590427.06,2017-04-03,12119.0,1,27590427.06,12119.0,,,,nan
10299,IDJ218,Land,Ambient,19989970,27963909.23,2017-04-03,13584.0,1,27963909.23,13584.0,,,,nan
10300,IDJ220,Land,Ambient,4923286,22669894.45,2017-04-03,8534.0,1,22669894.45,8534.0,,,,nan
10301,IDJ224,Land,Ambient,4923286,22999987.95,2017-04-03,10495.0,1,22999987.95,10495.0,,,,nan
10302,IDJ282,Land,Ambient,10951235,21222788.24,2017-04-03,13285.0,1,21222788.24,13285.0,,,,nan
10303,IDJ299,Land,Ambient,3093480,29998514.07,2017-04-03,13769.0,1,29998514.07,13769.0,,,,nan
10304,IDJ304,Land,Ambient,1011931,9075559.593,2017-04-03,4966.0,1,9075559.593,4966.0,,,,nan
10305,IDJ309,Land,Ambient,3005761,22882899.47,2017-04-03,14574.0,1,22882899.47,14574.0,,,,nan
10306,IDJ312,Land,Ambient,2062329,26940949.11,2017-04-03,14159.0,1,26940949.11,14159.0,,,,nan
10307,IDJ313,Land,Ambient,1129328,9699706.936,2017-04-03,4472.0,1,9699706.936,4472.0,,,,nan
10308,IDJ314,Land,Ambient,3360000,22999041.03,2017-04-03,10505.0,1,22999041.03,10505.0,,,,nan
10309,IDJ318,Land,Ambient,1566965,8546818.73,2017-04-03,4754.0,1,8546818.73,4754.0,,,,nan
10310,IDJ321,Land,Ambient,1326794,9133372.832,2017-04-03,4998.0,1,9133372.832,4998.0,,,,nan
10311,IDJ332,Sea,Ambient,14800000,26236827.83,2017-04-03,11778.0,1,26236827.83,11778.0,,,,nan
10312,IDJ342,Land,Ambient,1504956,9819118.475,2017-04-03,4543.0,1,9819118.475,4543.0,,,,nan
10313,IDJ374,Sea,Ambient,6500000,23791128.75,2017-04-03,8132.0,1,23791128.75,8132.0,,,,nan
10314,IDJ380,Sea,Ambient,8500000,27807433.57,2017-04-03,11271.0,1,27807433.57,11271.0,,,,nan
10315,IDJ387,Land,Ambient,4124647,29995872.24,2017-04-03,13377.0,1,29995872.24,13377.0,,,,nan
10316,IDJ404,Land,Ambient,1388029,9994995.421,2017-04-03,4916.0,1,9994995.421,4916.0,,,,nan
10317,IDJ449,Land,Ambient,2920000,29997474.62,2017-04-03,11893.0,1,29997474.62,11893.0,,,,nan
10318,IDJ477,Sea,Ambient,10550000,27732514.14,2017-04-03,10875.0,1,27732514.14,10875.0,,,,nan
10319,IDA018,Land,Ambient,1183599,5840046.0770000005,2017-04-04,2482.0,1,5840046.0770000005,2482.0,,,,nan
10320,IDA032,Land,Ambient,3832390,15371960.06,2017-04-04,7541.0,1,15371960.06,7541.0,,,,nan
10321,IDA033,Land,Ambient,1804292,8429656.5,2017-04-04,3443.0,1,8429656.5,3443.0,,,,nan
10322,IDA036,Sea,Ambient,8940000,26238370.37,2017-04-04,12610.0,1,26238370.37,12610.0,,,,nan
10323,IDA043,Land,Ambient,3378036,13849385.48,2017-04-04,6982.0,1,13849385.48,6982.0,,,,nan
10324,IDA059,Land,Ambient,3378036,15882859.83,2017-04-04,8572.0,1,15882859.83,8572.0,,,,nan
10325,IDA061,Land,Ambient,1663354,13104863.42,2017-04-04,3296.0,1,13104863.42,3296.0,,,,nan
10326,IDA065,Land,Ambient,1069676,2188472.547,2017-04-04,906.0,1,2188472.547,906.0,,,,nan
10327,IDA083,Sea,Ambient,16200000,64998488.36,2017-04-04,22110.0,1,64998488.36,22110.0,,,,nan
10328,IDA092,Land,Ambient,7211300,39956042.82,2017-04-04,14285.0,1,39956042.82,14285.0,,,,nan
10329,IDA099,Land,Ambient,2805230,39995589.51,2017-04-04,18317.0,1,39995589.51,18317.0,,,,nan
10330,IDA108,Land,Ambient,2555613,29802981.81,2017-04-04,12303.0,1,29802981.81,12303.0,,,,nan
10331,IDA155,Land,Ambient,1201213,39814048.01,2017-04-04,8618.0,1,39814048.01,8618.0,,,,nan
10332,IDA157,Land,Ambient,2200000,29409427.55,2017-04-04,8941.0,1,29409427.55,8941.0,,,,nan
10333,IDA174,Land,Ambient,7050000,37495823.94,2017-04-04,20000.0,1,37495823.94,20000.0,,,,nan
10334,IDA177,Land,Ambient,7687184,39614527.65,2017-04-04,14826.0,1,39614527.65,14826.0,,,,nan
10335,IDA219,Land,Ambient,21507629,39956063.03,2017-04-04,17060.0,1,39956063.03,17060.0,,,,nan
10336,IDA234,Land,Ambient,21507629,39753625.37,2017-04-04,14248.0,1,39753625.37,14248.0,,,,nan
10337,IDA251,Sea,Ambient,8440000,27714463.08,2017-04-04,12387.0,1,27714463.08,12387.0,,,,nan
10338,IDA295,Land,Ambient,3021493,29998194.39,2017-04-04,9873.0,1,29998194.39,9873.0,,,,nan
10339,IDA301,Land,Ambient,6900000,39135881.02,2017-04-04,12314.0,1,39135881.02,12314.0,,,,nan
10340,IDA301,Sea,Ambient,8450000,27993237.6,2017-04-04,10214.0,1,27993237.6,10214.0,,,,nan
10341,IDA302,Land,Ambient,8707000,39751388.36,2017-04-04,13240.0,1,39751388.36,13240.0,,,,nan
10342,IDA303,Land,Ambient,8800000,39967450.68,2017-04-04,14367.0,1,39967450.68,14367.0,,,,nan
10343,IDA304,Land,Ambient,6950000,39986185.28,2017-04-04,14616.0,1,39986185.28,14616.0,,,,nan
10344,IDA305,Land,Ambient,6949289,39606820.21,2017-04-04,13770.0,1,39606820.21,13770.0,,,,nan
10345,IDA307,Sea,Ambient,5900000,27186683.72,2017-04-04,10212.0,1,27186683.72,10212.0,,,,nan
10346,IDA310,Land,Ambient,4925000,29923819.18,2017-04-04,13214.0,1,29923819.18,13214.0,,,,nan
10347,IDA310,Sea,Ambient,11450000,27924267.14,2017-04-04,9995.0,1,27924267.14,9995.0,,,,nan
10348,IDA311,Sea,Ambient,6700000,27988724.78,2017-04-04,8211.0,1,27988724.78,8211.0,,,,nan
10349,IDA314,Rail,Ambient,7500000,27990179.19,2017-04-04,9680.0,1,27990179.19,9680.0,,,,nan
10350,IDA316,Land,Ambient,4295780,39178541.62,2017-04-04,14003.0,1,39178541.62,14003.0,,,,nan
10351,IDA318,Land,Ambient,6400000,39971279.36,2017-04-04,16841.0,1,39971279.36,16841.0,,,,nan
10352,IDA320,Land,Ambient,5700000,39711759.98,2017-04-04,17404.0,1,39711759.98,17404.0,,,,nan
10353,IDA321,Land,Ambient,8207805,39998485.69,2017-04-04,15178.0,1,39998485.69,15178.0,,,,nan
10354,IDA323,Rail,Ambient,6500000,27907142.66,2017-04-04,11260.0,1,27907142.66,11260.0,,,,nan
10355,IDA323,Sea,Ambient,9700000,27866313.99,2017-04-04,9195.0,1,27866313.99,9195.0,,,,nan
10356,IDA344,Land,Ambient,3021493,29996606.97,2017-04-04,11530.0,1,29996606.97,11530.0,,,,nan
10357,IDA345,Land,Ambient,4539971,29999415.64,2017-04-04,11136.0,1,29999415.64,11136.0,,,,nan
10358,IDA353,Land,Ambient,3604509,39999035.95,2017-04-04,17214.0,1,39999035.95,17214.0,,,,nan
10359,IDA354,Land,Ambient,4099006,39995957.97,2017-04-04,17454.0,1,39995957.97,17454.0,,,,nan
10360,IDA356,Land,Ambient,4387446,28629096.96,2017-04-04,12395.0,1,28629096.96,12395.0,,,,nan
10361,IDA374,Sea,Ambient,9500000,27823535.99,2017-04-04,12823.0,1,27823535.99,12823.0,,,,nan
10362,IDA383,Land,Ambient,5178120,39874509.07,2017-04-04,15246.0,1,39874509.07,15246.0,,,,nan
10363,IDA384,Land,Ambient,4837172,39993030.77,2017-04-04,13438.0,1,39993030.77,13438.0,,,,nan
10364,IDA385,Land,Ambient,3784759,39874978.47,2017-04-04,15264.0,1,39874978.47,15264.0,,,,nan
10365,IDA390,Land,Ambient,3631847,39911670.74,2017-04-04,16535.0,1,39911670.74,16535.0,,,,nan
10366,IDA392,Land,Ambient,4610779,29761783.7,2017-04-04,11991.0,1,29761783.7,11991.0,,,,nan
10367,IDA393,Land,Ambient,4100676,36300112.91,2017-04-04,13772.0,1,36300112.91,13772.0,,,,nan
10368,IDA394,Sea,Ambient,10400000,27999050.09,2017-04-04,11083.0,1,27999050.09,11083.0,,,,nan
10369,IDA409,Sea,Ambient,18250000,27810925.09,2017-04-04,10855.0,1,27810925.09,10855.0,,,,nan
10370,IDA412,Sea,Ambient,16750000,27996724.66,2017-04-04,11468.0,1,27996724.66,11468.0,,,,nan
10371,IDA413,Sea,Ambient,10695000,27949101.71,2017-04-04,12536.0,1,27949101.71,12536.0,,,,nan
10372,IDA436,Land,Ambient,802350,7045777.477999999,2017-04-04,3014.0,1,7045777.477999999,3014.0,,,,nan
10373,IDA439,Land,Ambient,613086,2985651.175,2017-04-04,1230.0,1,2985651.175,1230.0,,,,nan
10374,IDA440,Land,Ambient,867659,8447600.0,2017-04-04,2710.0,1,8447600.0,2710.0,,,,nan
10375,IDA469,Sea,Ambient,71400000,26826880.22,2017-04-04,12187.0,1,26826880.22,12187.0,,,,nan
10376,IDA475,Land,Ambient,3645346,29981714.9,2017-04-04,13311.0,1,29981714.9,13311.0,,,,nan
10377,IDA922,Land,Ambient,2899861,29787654.8,2017-04-04,13830.0,1,29787654.8,13830.0,,,,nan
10378,IDJ021,Land,Ambient,1208888,7889159.332,2017-04-04,3190.0,1,7889159.332,3190.0,,,,nan
10379,IDJ023,Land,Ambient,1072676,9310134.076,2017-04-04,3706.0,1,9310134.076,3706.0,,,,nan
10380,IDJ050,Sea,Ambient,1016745,12676535.0,2017-04-04,5375.0,1,12676535.0,5375.0,,,,nan
10381,IDJ052,Sea,Ambient,1635696,12676535.0,2017-04-04,5375.0,1,12676535.0,5375.0,,,,nan
10382,IDJ068,Sea,Ambient,11100000,41500277.28,2017-04-04,25995.0,1,41500277.28,25995.0,,,,nan
10383,IDJ081,Sea,Ambient,14100000,54984763.33,2017-04-04,25560.0,1,54984763.33,25560.0,,,,nan
10384,IDJ082,Sea,Ambient,10600000,50182509.55,2017-04-04,25995.0,1,50182509.55,25995.0,,,,nan
10385,IDJ132,Sea,Ambient,19530000,27993605.89,2017-04-04,11410.0,1,27993605.89,11410.0,,,,nan
10386,IDJ138,Sea,Ambient,18400000,27812676.63,2017-04-04,11286.0,1,27812676.63,11286.0,,,,nan
10387,IDJ143,Sea,Ambient,16059900,27552597.53,2017-04-04,10608.0,1,27552597.53,10608.0,,,,nan
10388,IDJ149,Land,Ambient,5201724,37339704.67,2017-04-04,19999.0,1,37339704.67,19999.0,,,,nan
10389,IDJ189,Sea,Ambient,14274900,27107110.34,2017-04-04,12567.0,1,27107110.34,12567.0,,,,nan
10390,IDJ219,Land,Ambient,9460180,22996956.76,2017-04-04,10916.0,1,22996956.76,10916.0,,,,nan
10391,IDJ220,Land,Ambient,4671590,22993578.28,2017-04-04,11142.0,1,22993578.28,11142.0,,,,nan
10392,IDJ303,Land,Ambient,3609059,35181797.02,2017-04-04,18327.0,1,35181797.02,18327.0,,,,nan
10393,IDJ304,Land,Ambient,2165448,26458480.77,2017-04-04,12889.0,1,26458480.77,12889.0,,,,nan
10394,IDJ305,Land,Ambient,2819064,38339919.48,2017-04-04,16688.0,1,38339919.48,16688.0,,,,nan
10395,IDJ307,Land,Ambient,2064658,29997972.49,2017-04-04,13760.0,1,29997972.49,13760.0,,,,nan
10396,IDJ309,Land,Ambient,1325864,9866552.742,2017-04-04,4764.0,1,9866552.742,4764.0,,,,nan
10397,IDJ315,Land,Ambient,2835699,29997322.79,2017-04-04,12231.0,1,29997322.79,12231.0,,,,nan
10398,IDJ321,Land,Ambient,1326794,9740266.544,2017-04-04,4616.0,1,9740266.544,4616.0,,,,nan
10399,IDJ323,Sea,Ambient,4700000,27996920.04,2017-04-04,15659.0,1,27996920.04,15659.0,,,,nan
10400,IDJ353,Land,Ambient,3835366,36376475.33,2017-04-04,19998.0,1,36376475.33,19998.0,,,,nan
10401,IDJ355,Land,Ambient,4727853,39162472.39,2017-04-04,17201.0,1,39162472.39,17201.0,,,,nan
10402,IDJ374,Sea,Ambient,6500000,27991191.96,2017-04-04,10651.0,1,27991191.96,10651.0,,,,nan
10403,IDJ380,Sea,Ambient,8500000,27518475.3,2017-04-04,10402.0,1,27518475.3,10402.0,,,,nan
10404,IDJ390,Land,Ambient,4640218,32838677.68,2017-04-04,19999.0,1,32838677.68,19999.0,,,,nan
10405,IDJ392,Land,Ambient,3869775,39999438.99,2017-04-04,17552.0,1,39999438.99,17552.0,,,,nan
10406,IDA010,Land,Ambient,761738,5067406.661,2017-04-05,2141.0,1,5067406.661,2141.0,,,,nan
10407,IDA013,Land,Ambient,1146232,3763271.495,2017-04-05,1673.0,1,3763271.495,1673.0,,,,nan
10408,IDA015,Land,Ambient,1262053,9457641.377999999,2017-04-05,3786.0,1,9457641.377999999,3786.0,,,,nan
10409,IDA027,Land,Ambient,6026897,14636204.77,2017-04-05,5698.0,1,14636204.77,5698.0,,,,nan
10410,IDA032,Land,Ambient,5600000,36086284.26,2017-04-05,15112.0,1,36086284.26,15112.0,,,,nan
10411,IDA043,Land,Ambient,5600000,39627679.61,2017-04-05,13445.0,1,39627679.61,13445.0,,,,nan
10412,IDA053,Land,Ambient,1490110,6736410.393999999,2017-04-05,2854.0,1,6736410.393999999,2854.0,,,,nan
10413,IDA061,Land,Ambient,711508,3628871.637,2017-04-05,1439.0,1,3628871.637,1439.0,,,,nan
10414,IDA077,Land,Ambient,3600000,29987156.4,2017-04-05,13025.0,1,29987156.4,13025.0,,,,nan
10415,IDA080,Sea,Ambient,15500000,64350500.58,2017-04-05,24826.0,1,64350500.58,24826.0,,,,nan
10416,IDA085,Sea,Ambient,11825000,64998920.58,2017-04-05,21036.0,1,64998920.58,21036.0,,,,nan
10417,IDA098,Land,Ambient,2252846,29992370.07,2017-04-05,11271.0,1,29992370.07,11271.0,,,,nan
10418,IDA103,Land,Ambient,7462900,39889505.51,2017-04-05,15939.0,1,39889505.51,15939.0,,,,nan
10419,IDA107,Land,Ambient,1281908,9539474.549,2017-04-05,4996.0,1,9539474.549,4996.0,,,,nan
10420,IDA137,Land,Ambient,21507629,39178856.95,2017-04-05,16328.0,1,39178856.95,16328.0,,,,nan
10421,IDA155,Land,Ambient,1450000,39326063.83,2017-04-05,16646.0,1,39326063.83,16646.0,,,,nan
10422,IDA167,Land,Ambient,7050000,38649273.2,2017-04-05,13886.0,1,38649273.2,13886.0,,,,nan
10423,IDA174,Land,Ambient,7050000,33809943.54,2017-04-05,9259.0,1,33809943.54,9259.0,,,,nan
10424,IDA175,Sea,Ambient,8850000,27987060.24,2017-04-05,12949.0,1,27987060.24,12949.0,,,,nan
10425,IDA193,Sea,Ambient,8000000,27731968.25,2017-04-05,9433.0,1,27731968.25,9433.0,,,,nan
10426,IDA296,Land,Ambient,3726750,38777579.65,2017-04-05,13595.0,1,38777579.65,13595.0,,,,nan
10427,IDA296,Sea,Ambient,6000000,27257301.24,2017-04-05,8188.0,1,27257301.24,8188.0,,,,nan
10428,IDA299,Land,Ambient,7880000,39157012.91,2017-04-05,14467.0,1,39157012.91,14467.0,,,,nan
10429,IDA303,Land,Ambient,9505000,37707078.71,2017-04-05,12957.0,1,37707078.71,12957.0,,,,nan
10430,IDA309,Sea,Ambient,11850000,25142227.22,2017-04-05,8192.0,1,25142227.22,8192.0,,,,nan
10431,IDA312,Sea,Ambient,5650000,27999261.24,2017-04-05,10319.0,1,27999261.24,10319.0,,,,nan
10432,IDA313,Sea,Ambient,6650000,27993363.03,2017-04-05,9607.0,1,27993363.03,9607.0,,,,nan
10433,IDA314,Land,Ambient,8217000,39999045.2,2017-04-05,15811.0,1,39999045.2,15811.0,,,,nan
10434,IDA318,Land,Ambient,9152000,39213539.27,2017-04-05,15173.0,1,39213539.27,15173.0,,,,nan
10435,IDA319,Land,Ambient,9174000,39379687.32,2017-04-05,14321.0,1,39379687.32,14321.0,,,,nan
10436,IDA320,Rail,Ambient,5500000,27760695.21,2017-04-05,8921.0,1,27760695.21,8921.0,,,,nan
10437,IDA320,Sea,Ambient,5500000,27998961.51,2017-04-05,12047.0,1,27998961.51,12047.0,,,,nan
10438,IDA323,Sea,Ambient,9700000,27740061.32,2017-04-05,8537.0,1,27740061.32,8537.0,,,,nan
10439,IDA341,Land,Ambient,4805401,39706914.02,2017-04-05,18867.0,1,39706914.02,18867.0,,,,nan
10440,IDA348,Land,Ambient,1700333,39995711.6,2017-04-05,19909.0,1,39995711.6,19909.0,,,,nan
10441,IDA353,Land,Ambient,5100000,39999856.97,2017-04-05,16853.0,1,39999856.97,16853.0,,,,nan
10442,IDA354,Land,Ambient,4099006,38844752.47,2017-04-05,14477.0,1,38844752.47,14477.0,,,,nan
10443,IDA355,Land,Ambient,1700333,36161889.72,2017-04-05,19278.0,1,36161889.72,19278.0,,,,nan
10444,IDA385,Land,Ambient,5250000,39465857.23,2017-04-05,14064.0,1,39465857.23,14064.0,,,,nan
10445,IDA388,Land,Ambient,5300000,38309838.54,2017-04-05,13935.0,1,38309838.54,13935.0,,,,nan
10446,IDA394,Sea,Ambient,10400000,27988088.27,2017-04-05,10228.0,1,27988088.27,10228.0,,,,nan
10447,IDA411,Sea,Ambient,16635000,64995930.63,2017-04-05,20646.0,1,64995930.63,20646.0,,,,nan
10448,IDA412,Sea,Ambient,16750000,27992341.13,2017-04-05,10994.0,1,27992341.13,10994.0,,,,nan
10449,IDA417,Land,Ambient,5730000,39996103.49,2017-04-05,19722.0,1,39996103.49,19722.0,,,,nan
10450,IDA418,Land,Ambient,3000000,29727561.05,2017-04-05,11202.0,1,29727561.05,11202.0,,,,nan
10451,IDA420,Land,Ambient,3994376,39976659.55,2017-04-05,14261.0,1,39976659.55,14261.0,,,,nan
10452,IDA467,Sea,Ambient,6600000,27740407.02,2017-04-05,8813.0,1,27740407.02,8813.0,,,,nan
10453,IDA511,Land,Ambient,1672914,29992501.59,2017-04-05,12225.0,1,29992501.59,12225.0,,,,nan
10454,IDA779,Sea,Ambient,23100000,26699349.85,2017-04-05,9917.0,1,26699349.85,9917.0,,,,nan
10455,IDA921,Land,Ambient,1699534,39991285.2,2017-04-05,15902.0,1,39991285.2,15902.0,,,,nan
10456,IDA940,Sea,Ambient,21335000,64996587.9,2017-04-05,21816.0,1,64996587.9,21816.0,,,,nan
10457,IDJ017,Land,Ambient,6185186,21119000.0,2017-04-05,6775.0,1,21119000.0,6775.0,,,,nan
10458,IDJ017,Sea,Ambient,5136624,17520436.72,2017-04-05,7408.0,1,17520436.72,7408.0,,,,nan
10459,IDJ021,Sea,Ambient,2067394,12246603.31,2017-04-05,4994.0,1,12246603.31,4994.0,,,,nan
10460,IDJ023,Land,Ambient,853000,2677278.883,2017-04-05,1212.0,1,2677278.883,1212.0,,,,nan
10461,IDJ029,Land,Ambient,1302423,10814186.14,2017-04-05,4585.0,1,10814186.14,4585.0,,,,nan
10462,IDJ086,Sea,Ambient,18900000,50534764.13,2017-04-05,25998.0,1,50534764.13,25998.0,,,,nan
10463,IDJ130,Sea,Ambient,17150000,26610170.3,2017-04-05,12230.0,1,26610170.3,12230.0,,,,nan
10464,IDJ131,Sea,Ambient,21703050,27994224.98,2017-04-05,12904.0,1,27994224.98,12904.0,,,,nan
10465,IDJ135,Sea,Ambient,19850000,27752171.63,2017-04-05,11993.0,1,27752171.63,11993.0,,,,nan
10466,IDJ139,Sea,Ambient,26822496,27555705.72,2017-04-05,9887.0,1,27555705.72,9887.0,,,,nan
10467,IDJ144,Sea,Ambient,17028900,26982076.53,2017-04-05,10489.0,1,26982076.53,10489.0,,,,nan
10468,IDJ225,Sea,Ambient,10500000,27671040.96,2017-04-05,8975.0,1,27671040.96,8975.0,,,,nan
10469,IDJ301,Land,Ambient,595687,8418396.486,2017-04-05,4779.0,1,8418396.486,4779.0,,,,nan
10470,IDJ302,Land,Ambient,1804540,26838230.81,2017-04-05,14205.0,1,26838230.81,14205.0,,,,nan
10471,IDJ305,Land,Ambient,1086642,9999200.807,2017-04-05,4265.0,1,9999200.807,4265.0,,,,nan
10472,IDJ306,Land,Ambient,2474789,25718663.69,2017-04-05,10982.0,1,25718663.69,10982.0,,,,nan
10473,IDJ309,Land,Ambient,1325864,9390039.809,2017-04-05,4999.0,1,9390039.809,4999.0,,,,nan
10474,IDJ310,Land,Ambient,1342793,9653848.082999999,2017-04-05,4597.0,1,9653848.082999999,4597.0,,,,nan
10475,IDJ312,Land,Ambient,926725,9999470.764,2017-04-05,4678.0,1,9999470.764,4678.0,,,,nan
10476,IDJ316,Land,Ambient,2105502,39687247.07,2017-04-05,19027.0,1,39687247.07,19027.0,,,,nan
10477,IDJ317,Land,Ambient,785614,9848562.2,2017-04-05,4407.0,1,9848562.2,4407.0,,,,nan
10478,IDJ322,Land,Ambient,1481547,9989455.08,2017-04-05,3632.0,1,9989455.08,3632.0,,,,nan
10479,IDJ324,Land,Ambient,1546207,9517666.333999999,2017-04-05,4034.0,1,9517666.333999999,4034.0,,,,nan
10480,IDJ330,Sea,Ambient,35424541,27992813.32,2017-04-05,12134.0,1,27992813.32,12134.0,,,,nan
10481,IDJ346,Land,Ambient,2519334,29995664.33,2017-04-05,13816.0,1,29995664.33,13816.0,,,,nan
10482,IDJ372,Sea,Ambient,37122900,27981320.02,2017-04-05,9307.0,1,27981320.02,9307.0,,,,nan
10483,IDJ400,Sea,Ambient,17457300,28000297.7,2017-04-05,10579.0,1,28000297.7,10579.0,,,,nan
10484,IDJ406,Land,Ambient,1617650,9997011.335,2017-04-05,4632.0,1,9997011.335,4632.0,,,,nan
10485,IDJ442,Land,Ambient,1129328,9998013.797,2017-04-05,3527.0,1,9998013.797,3527.0,,,,nan
10486,IDJ449,Land,Ambient,2920000,29995350.03,2017-04-05,11726.0,1,29995350.03,11726.0,,,,nan
10487,IDJ460,Rail,Ambient,7725940,51700350.47,2017-04-05,29990.0,1,51700350.47,29990.0,,,,nan
10488,IDJ477,Sea,Ambient,10550000,27970602.55,2017-04-05,10110.0,1,27970602.55,10110.0,,,,nan
10489,IDJ484,Land,Ambient,1566965,9992784.527999999,2017-04-05,3336.0,1,9992784.527999999,3336.0,,,,nan
10490,IDA010,Land,Ambient,812915,7095960.31,2017-04-06,2954.0,1,7095960.31,2954.0,,,,nan
10491,IDA012,Land,Ambient,2434508,3857791.95,2017-04-06,1530.0,1,3857791.95,1530.0,,,,nan
10492,IDA016,Land,Ambient,1045167,4908454.143999999,2017-04-06,2008.0,1,4908454.143999999,2008.0,,,,nan
10493,IDA027,Land,Ambient,6486092,13608840.07,2017-04-06,6497.0,1,13608840.07,6497.0,,,,nan
10494,IDA028,Land,Ambient,10549944,33363513.37,2017-04-06,14191.0,1,33363513.37,14191.0,,,,nan
10495,IDA032,Land,Ambient,3832390,17982941.49,2017-04-06,7828.0,1,17982941.49,7828.0,,,,nan
10496,IDA044,Land,Ambient,13745790,34272175.6,2017-04-06,14825.0,1,34272175.6,14825.0,,,,nan
10497,IDA046,Land,Ambient,1427200,15236818.75,2017-04-06,6212.0,1,15236818.75,6212.0,,,,nan
10498,IDA060,Land,Ambient,6289267,26413614.0,2017-04-06,7919.0,1,26413614.0,7919.0,,,,nan
10499,IDA066,Land,Ambient,3832390,13808745.52,2017-04-06,5978.0,1,13808745.52,5978.0,,,,nan
