Index,Route,MoT,Temp,BaseCost,Volume,Check in Date,Weight,OldShipmentCount,netVol,netWeight,New_SH,New_BC,NewShipmentCount,Savings,Updated Base Cost
6217,IDA098,Sea,Ambient,14877000,54951549.49,2017-02-28,20849.0,1,54951549.49,20849.0,,,1,0.0,14877000.0
6218,IDA100,Land,Ambient,3350000,38321022.34,2017-02-28,15496.0,1,38321022.34,15496.0,,,1,0.0,3350000.0
6219,IDA108,Land,Ambient,2555613,29986022.14,2017-02-28,10302.0,1,29986022.14,10302.0,,,1,0.0,2555613.0
6220,IDA109,Land,Ambient,2025203,39999681.29,2017-02-28,16664.0,1,39999681.29,16664.0,,,1,0.0,2025203.0
6221,IDA137,Land,Ambient,21507629,36456983.66,2017-02-28,11316.0,1,36456983.66,11316.0,,,1,0.0,21507629.0
6222,IDA145,Land,Ambient,14628319,39938393.5,2017-02-28,13830.0,1,39938393.5,13830.0,,,1,0.0,14628319.0
6223,IDA152,Land,Ambient,2268142,39552000.0,2017-02-28,16450.0,1,39552000.0,16450.0,,,1,0.0,2268142.0
6224,IDA155,Land,Ambient,1450000,39999987.96,2017-02-28,15003.0,1,39999987.96,15003.0,,,1,0.0,1450000.0
6225,IDA155,Sea,Ambient,2825000,26122200.0,2017-02-28,8190.0,1,26122200.0,8190.0,,,1,0.0,2825000.0
6226,IDA159,Sea,Ambient,2825000,27958207.3,2017-02-28,8562.0,1,27958207.3,8562.0,,,1,0.0,2825000.0
6227,IDA168,Land,Ambient,8587727,38898490.11,2017-02-28,15058.0,1,38898490.11,15058.0,,,1,0.0,8587727.0
6228,IDA170,Land,Ambient,5700000,28782325.36,2017-02-28,9886.0,1,28782325.36,9886.0,,,1,0.0,5700000.0
6229,IDA171,Land,Ambient,7943280,36541345.62,2017-02-28,13148.0,1,36541345.62,13148.0,,,1,0.0,7943280.0
6230,IDA172,Land,Ambient,7050000,38960283.51,2017-02-28,13706.0,1,38960283.51,13706.0,,,1,0.0,7050000.0
6231,IDA174,Land,Ambient,7236917,36138579.9,2017-02-28,14143.0,1,36138579.9,14143.0,,,1,0.0,7236917.0
6232,IDA178,Land,Ambient,9981744,39994938.11,2017-02-28,13554.0,1,39994938.11,13554.0,,,1,0.0,9981744.0
6233,IDA193,Sea,Ambient,8000000,27995754.97,2017-02-28,10897.0,1,27995754.97,10897.0,,,1,0.0,8000000.0
6234,IDA220,Land,Ambient,12585077,39982772.1,2017-02-28,13720.0,1,39982772.1,13720.0,,,1,0.0,12585077.0
6235,IDA230,Land,Ambient,12427930,33795268.05,2017-02-28,12714.0,1,33795268.05,12714.0,,,1,0.0,12427930.0
6236,IDA235,Sea,Ambient,22632270,27613922.04,2017-02-28,12533.0,1,27613922.04,12533.0,,,1,0.0,22632270.0
6237,IDA251,Sea,Ambient,8440000,27995675.51,2017-02-28,10185.0,1,27995675.51,10185.0,,,1,0.0,8440000.0
6238,IDA270,Sea,Ambient,10700000,27974060.23,2017-02-28,10682.0,1,27974060.23,10682.0,,,1,0.0,10700000.0
6239,IDA298,Land,Ambient,9453663,39691823.41,2017-02-28,14510.0,1,39691823.41,14510.0,,,1,0.0,9453663.0
6240,IDA299,Land,Ambient,6870104,36937912.4,2017-02-28,13838.0,1,36937912.4,13838.0,,,1,0.0,6870104.0
6241,IDA300,Land,Ambient,5690755,35614816.65,2017-02-28,11929.0,1,35614816.65,11929.0,,,1,0.0,5690755.0
6242,IDA300,Sea,Ambient,10600000,26710441.97,2017-02-28,8228.0,1,26710441.97,8228.0,,,1,0.0,10600000.0
6243,IDA301,Land,Ambient,7400000,38210291.11,2017-02-28,14279.0,1,38210291.11,14279.0,,,1,0.0,7400000.0
6244,IDA301,Rail,Ambient,8450000,25575803.93,2017-02-28,8088.0,1,25575803.93,8088.0,,,1,0.0,8450000.0
6245,IDA303,Land,Ambient,7694507,29266546.17,2017-02-28,11427.0,1,29266546.17,11427.0,,,1,0.0,7694507.0
6246,IDA305,Land,Ambient,5950000,29995330.7,2017-02-28,10901.0,1,29995330.7,10901.0,,,1,0.0,5950000.0
6247,IDA305,Sea,Ambient,9575000,28000161.87,2017-02-28,8393.0,1,28000161.87,8393.0,,,1,0.0,9575000.0
6248,IDA306,Land,Ambient,15502706,73292125.81,2017-02-28,26380.0,2,0.0,0.0,"9L,9L",15502950.444444444,2,0.0,15502706.0
6249,IDA309,Rail,Ambient,11850000,27996805.38,2017-02-28,10122.0,1,27996805.38,10122.0,,,1,0.0,11850000.0
6250,IDA311,Land,Ambient,10493240,71657396.89,2017-02-28,26785.0,2,0.0,0.0,"9L,9L",14708026.0,2,0.0,10493240.0
6251,IDA313,Land,Ambient,4436925,34312806.61,2017-02-28,11945.0,1,34312806.61,11945.0,,,1,0.0,4436925.0
6252,IDA314,Rail,Ambient,7500000,27921029.62,2017-02-28,14674.0,1,27921029.62,14674.0,,,1,0.0,7500000.0
6253,IDA317,Sea,Ambient,8700000,26979324.45,2017-02-28,7566.0,1,26979324.45,7566.0,,,1,0.0,8700000.0
6254,IDA318,Land,Ambient,13646625,79986705.35,2017-02-28,33684.0,2,0.0,0.0,"9L,9L",14108505.333333334,2,0.0,13646625.0
6255,IDA319,Rail,Ambient,6400000,25639435.31,2017-02-28,10432.0,1,25639435.31,10432.0,,,1,0.0,6400000.0
6256,IDA321,Land,Ambient,17092924,75678209.02000001,2017-02-28,26845.0,2,0.0,0.0,"9L,9L",17248580.333333332,2,0.0,17092924.0
6257,IDA323,Land,Ambient,5377658,27171620.0,2017-02-28,10483.0,1,27171620.0,10483.0,,,1,0.0,5377658.0
6258,IDA344,Land,Ambient,15512000,39973001.78,2017-02-28,15399.0,1,39973001.78,15399.0,,,1,0.0,15512000.0
6259,IDA345,Land,Ambient,16989000,39912982.13,2017-02-28,16476.0,1,39912982.13,16476.0,,,1,0.0,16989000.0
6260,IDA348,Land,Ambient,3021493,26272523.59,2017-02-28,10932.0,1,26272523.59,10932.0,,,1,0.0,3021493.0
6261,IDA351,Land,Ambient,3888515,39992146.31,2017-02-28,16327.0,1,39992146.31,16327.0,,,1,0.0,3888515.0
6262,IDA353,Rail,Ambient,50400000,195774451.18,2017-02-28,69151.0,7,0.0,0.0,"GJ,GJ,GJ,GJ,GJ,GJ,GJ",55300000.0,7,0.0,50400000.0
6263,IDA357,Land,Ambient,3645346,27951011.49,2017-02-28,9730.0,1,27951011.49,9730.0,,,1,0.0,3645346.0
6264,IDA363,Sea,Ambient,13726800,27997573.3,2017-02-28,10547.0,1,27997573.3,10547.0,,,1,0.0,13726800.0
6265,IDA374,Sea,Ambient,7750000,27627183.09,2017-02-28,10321.0,1,27627183.09,10321.0,,,1,0.0,7750000.0
6266,IDA387,Land,Ambient,5178120,36789216.78,2017-02-28,12188.0,1,36789216.78,12188.0,,,1,0.0,5178120.0
6267,IDA389,Land,Ambient,5360897,39994276.89,2017-02-28,14122.0,1,39994276.89,14122.0,,,1,0.0,5360897.0
6268,IDA390,Land,Ambient,4840000,29481661.55,2017-02-28,10190.0,1,29481661.55,10190.0,,,1,0.0,4840000.0
6269,IDA392,Land,Ambient,3604509,37241089.18,2017-02-28,11516.0,1,37241089.18,11516.0,,,1,0.0,3604509.0
6270,IDA395,Land,Ambient,7700000,29984331.84,2017-02-28,13035.0,1,29984331.84,13035.0,,,1,0.0,7700000.0
6271,IDA400,Sea,Ambient,22632270,27166031.69,2017-02-28,10339.0,1,27166031.69,10339.0,,,1,0.0,22632270.0
6272,IDA417,Land,Ambient,6371572,35089287.6,2017-02-28,13702.0,1,35089287.6,13702.0,,,1,0.0,6371572.0
6273,IDA437,Land,Ambient,760430,9556871.172,2017-02-28,3693.0,1,9556871.172,3693.0,,,1,0.0,760430.0
6274,IDA440,Land,Ambient,2665964,33050075.2,2017-02-28,13190.0,1,33050075.2,13190.0,,,1,0.0,2665964.0
6275,IDA462,Land,Ambient,3767300,27705389.03,2017-02-28,10269.0,1,27705389.03,10269.0,,,1,0.0,3767300.0
6276,IDA496,Land,Ambient,3971395,26213477.88,2017-02-28,10590.0,1,26213477.88,10590.0,,,1,0.0,3971395.0
6277,IDA779,Sea,Ambient,47299440,55513301.87,2017-02-28,18721.0,2,0.0,0.0,"GH,GH",51814860.0,2,0.0,47299440.0
6278,IDA922,Land,Ambient,3831950,37448771.3,2017-02-28,16453.0,1,37448771.3,16453.0,,,1,0.0,3831950.0
6279,IDA924,Land,Ambient,7899786,39979787.63,2017-02-28,15132.0,1,39979787.63,15132.0,,,1,0.0,7899786.0
6280,IDJ017,Land,Ambient,19769537,81117669.35,2017-02-28,35315.0,3,0.0,0.0,"9K,9K,9G",19934954.0,3,0.0,19769537.0
6281,IDJ021,Sea,Ambient,4134788,30850499.09,2017-02-28,12244.0,2,30850499.09,12244.0,,,2,0.0,4134788.0
6282,IDJ023,Land,Ambient,853000,2576247.3540000003,2017-02-28,1055.0,1,2576247.3540000003,1055.0,,,1,0.0,853000.0
6283,IDJ023,Sea,Ambient,1718619,11877961.83,2017-02-28,4886.0,1,11877961.83,4886.0,,,1,0.0,1718619.0
6284,IDJ029,Sea,Ambient,1617347,11877252.98,2017-02-28,5993.0,1,11877252.98,5993.0,,,1,0.0,1617347.0
6285,IDJ049,Sea,Ambient,4702735,65424343.410000004,2017-02-28,29671.0,5,65424343.410000004,29671.0,,,5,0.0,4702735.0
6286,IDJ050,Sea,Ambient,3050235,40816953.56,2017-02-28,17322.0,3,40816953.56,17322.0,,,3,0.0,3050235.0
6287,IDJ051,Sea,Ambient,12090496,149827896.03,2017-02-28,61754.0,11,149827896.03,61754.0,,,11,0.0,12090496.0
6288,IDJ052,Sea,Ambient,8178480,66803019.89,2017-02-28,24801.0,5,66803019.89,24801.0,,,5,0.0,8178480.0
6289,IDJ081,Sea,Ambient,30153641,97870073.83,2017-02-28,44980.0,2,0.0,0.0,"GI,GI",32417268.85714286,2,0.0,30153641.0
6290,IDJ082,Sea,Ambient,6828078,27533265.41,2017-02-28,8179.0,1,27533265.41,8179.0,,,1,0.0,6828078.0
6291,IDJ085,Land,Ambient,14329461,39982478.16,2017-02-28,16242.0,1,39982478.16,16242.0,,,1,0.0,14329461.0
6292,IDJ126,Sea,Ambient,29444390,27996028.1,2017-02-28,15884.0,1,27996028.1,15884.0,,,1,0.0,29444390.0
6293,IDJ129,Sea,Ambient,12350000,27333890.18,2017-02-28,10277.0,1,27333890.18,10277.0,,,1,0.0,12350000.0
6294,IDJ133,Sea,Ambient,18200000,24430967.71,2017-02-28,10749.0,1,24430967.71,10749.0,,,1,0.0,18200000.0
6295,IDJ134,Sea,Ambient,15697800,27942746.33,2017-02-28,10411.0,1,27942746.33,10411.0,,,1,0.0,15697800.0
6296,IDJ135,Sea,Ambient,20200000,24529955.02,2017-02-28,10099.0,1,24529955.02,10099.0,,,1,0.0,20200000.0
6297,IDJ142,Sea,Ambient,15027150,24375396.27,2017-02-28,11411.0,1,24375396.27,11411.0,,,1,0.0,15027150.0
6298,IDJ147,Sea,Ambient,24600000,26716244.59,2017-02-28,10574.0,1,26716244.59,10574.0,,,1,0.0,24600000.0
6299,IDJ154,Land,Ambient,4502431,25980201.58,2017-02-28,12603.0,1,25980201.58,12603.0,,,1,0.0,4502431.0
6300,IDJ189,Sea,Ambient,57099600,111960842.52000001,2017-02-28,52648.0,4,0.0,0.0,"GH,GH,GH,GH",57699866.666666664,4,0.0,57099600.0
6301,IDJ225,Sea,Ambient,10500000,27802698.31,2017-02-28,9975.0,1,27802698.31,9975.0,,,1,0.0,10500000.0
6302,IDJ229,Land,Ambient,23433840,27402842.19,2017-02-28,11712.0,1,27402842.19,11712.0,,,1,0.0,23433840.0
6303,IDJ298,Land,Ambient,1518903,9997931.043,2017-02-28,3014.0,1,9997931.043,3014.0,,,1,0.0,1518903.0
6304,IDJ303,Land,Ambient,1218878,8975095.162,2017-02-28,4626.0,1,8975095.162,4626.0,,,1,0.0,1218878.0
6305,IDJ305,Land,Ambient,1086642,9804788.721,2017-02-28,4471.0,1,9804788.721,4471.0,,,1,0.0,1086642.0
6306,IDJ306,Land,Ambient,1081369,7868762.807999999,2017-02-28,4665.0,1,7868762.807999999,4665.0,,,1,0.0,1081369.0
6307,IDJ320,Land,Ambient,3114665,44064182.055999994,2017-02-28,24611.0,2,44064182.055999994,24611.0,,,2,0.0,3114665.0
6308,IDJ321,Land,Ambient,1388029,8570029.127,2017-02-28,4641.0,1,8570029.127,4641.0,,,1,0.0,1388029.0
6309,IDJ322,Land,Ambient,3268853,20835306.75,2017-02-28,7599.0,1,20835306.75,7599.0,,,1,0.0,3268853.0
6310,IDJ332,Sea,Ambient,14800000,26466307.17,2017-02-28,9570.0,1,26466307.17,9570.0,,,1,0.0,14800000.0
6311,IDJ342,Land,Ambient,1504956,7683838.11,2017-02-28,4378.0,1,7683838.11,4378.0,,,1,0.0,1504956.0
6312,IDJ353,Land,Ambient,3835366,39996328.23,2017-02-28,19919.0,1,39996328.23,19919.0,,,1,0.0,3835366.0
6313,IDJ374,Sea,Ambient,7250000,27995263.61,2017-02-28,7171.0,1,27995263.61,7171.0,,,1,0.0,7250000.0
6314,IDJ444,Land,Ambient,19047600,26638967.84,2017-02-28,10373.0,1,26638967.84,10373.0,,,1,0.0,19047600.0
6315,IDJ460,Land,Ambient,57706620,419809936.99,2017-02-28,258960.0,8,419809936.99,258960.0,,,8,0.0,57706620.0
6316,IDJ460,Rail,Ambient,35745940,256277245.51,2017-02-28,147547.0,5,0.0,0.0,"GJ,GJ,GJ,GJ,GJ,GJ,GJ,GJ,GJ,GJ",47996000.0,5,0.0,35745940.0
6317,IDKD10,Sea,Ambient,12500000,27999514.46,2017-02-28,9959.0,1,27999514.46,9959.0,,,1,0.0,12500000.0
6318,IDA009,Land,Ambient,838906,10423257.38,2017-03-01,4503.0,1,10423257.38,4503.0,,,1,0.0,838906.0
6319,IDA013,Land,Ambient,880682,2237321.332,2017-03-01,1012.0,1,2237321.332,1012.0,,,1,0.0,880682.0
6320,IDA018,Land,Ambient,1183599,2619554.937,2017-03-01,1036.0,1,2619554.937,1036.0,,,1,0.0,1183599.0
6321,IDA032,Land,Ambient,5600000,39062850.82,2017-03-01,18297.0,1,39062850.82,18297.0,,,1,0.0,5600000.0
6322,IDA044,Land,Ambient,54983160,166093075.89000002,2017-03-01,69387.0,4,0.0,0.0,"9K,9K,9K,9K,9A",61023412.0,4,0.0,54983160.0
6323,IDA048,Land,Ambient,1148458,6765520.16,2017-03-01,3104.0,1,6765520.16,3104.0,,,1,0.0,1148458.0
6324,IDA053,Land,Ambient,1120889,2887202.587,2017-03-01,1253.0,1,2887202.587,1253.0,,,1,0.0,1120889.0
6325,IDA059,Land,Ambient,5955845,39711148.17,2017-03-01,15502.0,1,39711148.17,15502.0,,,1,0.0,5955845.0
6326,IDA061,Land,Ambient,1663354,18434662.4,2017-03-01,7235.0,1,18434662.4,7235.0,,,1,0.0,1663354.0
6327,IDA068,Sea,Ambient,55100000,322948825.04,2017-03-01,99839.0,5,0.0,0.0,"GI,GI,GI,GI,GI,GI",83839500.0,5,0.0,55100000.0
6328,IDA074,Land,Ambient,11798819,39896229.24,2017-03-01,17367.0,1,39896229.24,17367.0,,,1,0.0,11798819.0
6329,IDA078,Sea,Ambient,28930770,27880939.61,2017-03-01,10089.0,1,27880939.61,10089.0,,,1,0.0,28930770.0
6330,IDA080,Sea,Ambient,15500000,64925214.49,2017-03-01,20448.0,1,64925214.49,20448.0,,,1,0.0,15500000.0
6331,IDA081,Sea,Ambient,142191288,688675384.28,2017-03-01,226208.0,12,0.0,0.0,"GI,GI,GI,GI,GI,GI,GI,GI,GI,GI,GI,GI,GI",181357376.20000005,12,0.0,142191288.0
6332,IDA082,Sea,Ambient,24100000,126879588.11,2017-03-01,48601.0,2,0.0,0.0,"GI,GI,GH",38049063.807692304,2,0.0,24100000.0
6333,IDA083,Sea,Ambient,62000000,249956631.09,2017-03-01,76616.0,4,0.0,0.0,"GI,GI,GI,GI,GI",83651136.36363637,4,0.0,62000000.0
6334,IDA084,Sea,Ambient,33028220,128015607.41,2017-03-01,41938.0,2,0.0,0.0,"GI,GI,9E",45012334.16666667,2,0.0,33028220.0
6335,IDA085,Sea,Ambient,65700000,352972870.63,2017-03-01,115773.0,6,0.0,0.0,"9F,9F,9F,9F,9F,9F,9E",80650625.0,6,0.0,65700000.0
6336,IDA086,Sea,Ambient,20815000,92958391.66,2017-03-01,32454.0,2,0.0,0.0,"GI,GI",30662758.0,2,0.0,20815000.0
6337,IDA089,Sea,Ambient,32850000,126875432.63,2017-03-01,35205.0,2,0.0,0.0,"GI,GI,GH",46883000.0,2,0.0,32850000.0
6338,IDA094,Sea,Ambient,13725000,54987872.4,2017-03-01,19859.0,1,54987872.4,19859.0,,,1,0.0,13725000.0
6339,IDA097,Land,Ambient,2899861,29039393.81,2017-03-01,9052.0,1,29039393.81,9052.0,,,1,0.0,2899861.0
6340,IDA098,Land,Ambient,3950000,39998477.91,2017-03-01,16242.0,1,39998477.91,16242.0,,,1,0.0,3950000.0
6341,IDA105,Land,Ambient,1407518,39848273.73,2017-03-01,15755.0,1,39848273.73,15755.0,,,1,0.0,1407518.0
6342,IDA107,Land,Ambient,6833900,37750077.75,2017-03-01,13782.0,1,37750077.75,13782.0,,,1,0.0,6833900.0
6343,IDA137,Land,Ambient,21507629,38465946.0,2017-03-01,11944.0,1,38465946.0,11944.0,,,1,0.0,21507629.0
6344,IDA141,Land,Ambient,15575222,39997274.46,2017-03-01,16267.0,1,39997274.46,16267.0,,,1,0.0,15575222.0
6345,IDA145,Land,Ambient,14628319,39888748.97,2017-03-01,16845.0,1,39888748.97,16845.0,,,1,0.0,14628319.0
6346,IDA156,Land,Ambient,1737323,29998909.99,2017-03-01,10232.0,1,29998909.99,10232.0,,,1,0.0,1737323.0
6347,IDA159,Sea,Ambient,2825000,27997866.73,2017-03-01,8418.0,1,27997866.73,8418.0,,,1,0.0,2825000.0
6348,IDA171,Land,Ambient,7943280,39996503.58,2017-03-01,15628.0,1,39996503.58,15628.0,,,1,0.0,7943280.0
6349,IDA172,Land,Ambient,7236917,39996000.0,2017-03-01,17123.0,1,39996000.0,17123.0,,,1,0.0,7236917.0
6350,IDA173,Land,Ambient,30807180,71375461.89,2017-03-01,28912.0,2,0.0,0.0,"9K,9K",30807180.0,2,0.0,30807180.0
6351,IDA175,Land,Ambient,7236917,39962001.66,2017-03-01,12355.0,1,39962001.66,12355.0,,,1,0.0,7236917.0
6352,IDA178,Land,Ambient,7050000,38445227.8,2017-03-01,15834.0,1,38445227.8,15834.0,,,1,0.0,7050000.0
6353,IDA193,Sea,Ambient,8000000,27979578.88,2017-03-01,11805.0,1,27979578.88,11805.0,,,1,0.0,8000000.0
6354,IDA220,Land,Ambient,12585077,39998362.84,2017-03-01,14007.0,1,39998362.84,14007.0,,,1,0.0,12585077.0
6355,IDA234,Land,Ambient,21507629,38245139.08,2017-03-01,12214.0,1,38245139.08,12214.0,,,1,0.0,21507629.0
6356,IDA282,Land,Ambient,9968481,39998513.89,2017-03-01,15530.0,1,39998513.89,15530.0,,,1,0.0,9968481.0
6357,IDA294,Land,Ambient,3831950,26228610.37,2017-03-01,8424.0,1,26228610.37,8424.0,,,1,0.0,3831950.0
6358,IDA296,Land,Ambient,5766672,37891506.47,2017-03-01,13245.0,1,37891506.47,13245.0,,,1,0.0,5766672.0
6359,IDA296,Sea,Ambient,9050000,25601751.57,2017-03-01,9201.0,1,25601751.57,9201.0,,,1,0.0,9050000.0
6360,IDA298,Land,Ambient,9453663,38257300.79,2017-03-01,15210.0,1,38257300.79,15210.0,,,1,0.0,9453663.0
6361,IDA301,Sea,Ambient,8450000,25088587.89,2017-03-01,8498.0,1,25088587.89,8498.0,,,1,0.0,8450000.0
6362,IDA303,Land,Ambient,17168912,76988836.24000001,2017-03-01,28902.0,2,0.0,0.0,"GF,GF",17376900.16,2,0.0,17168912.0
6363,IDA304,Land,Ambient,8904096,77696057.25,2017-03-01,27080.0,2,0.0,0.0,"9K,9K",14261451.2,2,0.0,8904096.0
6364,IDA305,Land,Ambient,12009778,79735540.19,2017-03-01,28303.0,2,0.0,0.0,"GF,GF",14748827.703703703,2,0.0,12009778.0
6365,IDA310,Land,Ambient,4925000,29997957.43,2017-03-01,10561.0,1,29997957.43,10561.0,,,1,0.0,4925000.0
6366,IDA311,Sea,Ambient,10075000,28005230.32,2017-03-01,10768.0,1,28005230.32,10768.0,,,1,0.0,10075000.0
6367,IDA316,Sea,Ambient,8900000,27684635.33,2017-03-01,12862.0,1,27684635.33,12862.0,,,1,0.0,8900000.0
6368,IDA319,Land,Ambient,7144905,39966712.22,2017-03-01,12614.0,1,39966712.22,12614.0,,,1,0.0,7144905.0
6369,IDA320,Sea,Ambient,15650000,55907023.86,2017-03-01,17169.0,2,0.0,0.0,"9F,9E",16672353.0,2,0.0,15650000.0
6370,IDA342,Land,Ambient,6036024,39983331.41,2017-03-01,16616.0,1,39983331.41,16616.0,,,1,0.0,6036024.0
6371,IDA346,Land,Ambient,3831950,29996841.89,2017-03-01,12817.0,1,29996841.89,12817.0,,,1,0.0,3831950.0
6372,IDA350,Land,Ambient,5500000,39980829.34,2017-03-01,14823.0,1,39980829.34,14823.0,,,1,0.0,5500000.0
6373,IDA352,Land,Ambient,3521248,28924209.79,2017-03-01,8043.0,1,28924209.79,8043.0,,,1,0.0,3521248.0
6374,IDA353,Rail,Ambient,50400000,194581260.32,2017-03-01,65128.0,7,0.0,0.0,"GJ,GJ,GJ,GJ,GJ,GJ,GJ",55300000.0,7,0.0,50400000.0
6375,IDA354,Land,Ambient,6050000,29387184.01,2017-03-01,10935.0,1,29387184.01,10935.0,,,1,0.0,6050000.0
6376,IDA374,Sea,Ambient,16000000,55996336.29,2017-03-01,26618.0,2,0.0,0.0,"GH,GH",17952092.307692308,2,0.0,16000000.0
6377,IDA382,Land,Ambient,3604509,39398003.32,2017-03-01,15232.0,1,39398003.32,15232.0,,,1,0.0,3604509.0
6378,IDA390,Land,Ambient,3631847,39917532.29,2017-03-01,15822.0,1,39917532.29,15822.0,,,1,0.0,3631847.0
6379,IDA391,Land,Ambient,5025034,29997588.19,2017-03-01,11718.0,1,29997588.19,11718.0,,,1,0.0,5025034.0
6380,IDA394,Land,Ambient,6196596,39965305.38,2017-03-01,17235.0,1,39965305.38,17235.0,,,1,0.0,6196596.0
6381,IDA400,Sea,Ambient,22632270,28040987.94,2017-03-01,11374.0,1,28040987.94,11374.0,,,1,0.0,22632270.0
6382,IDA412,Sea,Ambient,132191120,223835019.29000002,2017-03-01,77883.0,8,0.0,0.0,"9E,9E,9E,9E,9E,9E,9E,9E",139613632.0,8,0.0,132191120.0
6383,IDA437,Land,Ambient,1143405,20144771.66,2017-03-01,7715.0,1,20144771.66,7715.0,,,1,0.0,1143405.0
6384,IDA439,Land,Ambient,1396659,15116203.97,2017-03-01,4593.0,1,15116203.97,4593.0,,,1,0.0,1396659.0
6385,IDA442,Sea,Ambient,9050000,22752303.19,2017-03-01,7638.0,1,22752303.19,7638.0,,,1,0.0,9050000.0
6386,IDA470,Sea,Ambient,23549250,25231801.82,2017-03-01,8987.0,1,25231801.82,8987.0,,,1,0.0,23549250.0
6387,IDA506,Sea,Ambient,20300000,43852576.92,2017-03-01,18406.0,2,0.0,0.0,"9D,9D",21484000.0,2,0.0,20300000.0
6388,IDA508,Land,Ambient,3631847,39998047.48,2017-03-01,16162.0,1,39998047.48,16162.0,,,1,0.0,3631847.0
6389,IDA779,Sea,Ambient,47299440,54952357.980000004,2017-03-01,19117.0,2,0.0,0.0,"GH,GH",51814860.0,2,0.0,47299440.0
6390,IDA921,Land,Ambient,1887121,39965969.28,2017-03-01,16777.0,1,39965969.28,16777.0,,,1,0.0,1887121.0
6391,IDJ017,Sea,Ambient,5136624,16798586.11,2017-03-01,6593.0,1,16798586.11,6593.0,,,1,0.0,5136624.0
6392,IDJ021,Land,Ambient,1208888,9041216.627,2017-03-01,4354.0,1,9041216.627,4354.0,,,1,0.0,1208888.0
6393,IDJ021,Sea,Ambient,6202182,40265687.93,2017-03-01,15937.0,3,40265687.93,15937.0,,,3,0.0,6202182.0
6394,IDJ023,Land,Ambient,853000,4479934.534,2017-03-01,1879.0,1,4479934.534,1879.0,,,1,0.0,853000.0
6395,IDJ023,Sea,Ambient,1718619,19171790.61,2017-03-01,7492.0,1,19171790.61,7492.0,,,1,0.0,1718619.0
6396,IDJ049,Sea,Ambient,1881094,24290210.41,2017-03-01,10221.0,2,24290210.41,10221.0,,,2,0.0,1881094.0
6397,IDJ050,Sea,Ambient,3050235,35841608.17,2017-03-01,14864.0,3,35841608.17,14864.0,,,3,0.0,3050235.0
6398,IDJ051,Sea,Ambient,8793088,117974562.82,2017-03-01,44195.0,8,117974562.82,44195.0,,,8,0.0,8793088.0
6399,IDJ052,Sea,Ambient,3271392,24827025.33,2017-03-01,10994.0,2,24827025.33,10994.0,,,2,0.0,3271392.0
6400,IDJ068,Sea,Ambient,36000000,157980579.39,2017-03-01,84773.0,4,0.0,0.0,"GH,GH,GH,GH,GH,GH",47197500.0,4,0.0,36000000.0
6401,IDJ080,Sea,Ambient,8000000,27995181.55,2017-03-01,14723.0,1,27995181.55,14723.0,,,1,0.0,8000000.0
6402,IDJ081,Sea,Ambient,53865414,179416098.94000003,2017-03-01,91417.0,4,0.0,0.0,"GH,GH,GH,GH,GH,GH,GH",68108214.0,4,0.0,53865414.0
6403,IDJ082,Sea,Ambient,35906156,165978897.67,2017-03-01,74243.0,4,0.0,0.0,"GI,GI,GI,GH",41849913.1,4,0.0,35906156.0
6404,IDJ083,Sea,Ambient,44100000,100753176.72,2017-03-01,51994.0,2,0.0,0.0,"9E,9E,9E,9E",51986153.84615385,2,0.0,44100000.0
6405,IDJ084,Sea,Ambient,44008950,102873731.74000001,2017-03-01,49577.0,2,0.0,0.0,"GH,GH,GH,GH",55765296.666666664,2,0.0,44008950.0
6406,IDJ085,Land,Ambient,27329461,72340332.74000001,2017-03-01,39988.0,2,72340332.74000001,39988.0,,,2,0.0,27329461.0
6407,IDJ086,Sea,Ambient,91256400,222392116.18999997,2017-03-01,124102.0,8,0.0,0.0,"GH,GH,GH,GH,GH,GH,GH,GH",94306048.0,8,0.0,91256400.0
6408,IDJ089,Sea,Ambient,46000000,168863079.67,2017-03-01,93265.0,4,0.0,0.0,"GH,GH,GH,GH,GH,GH,GH",64370833.33333334,4,0.0,46000000.0
6409,IDJ129,Sea,Ambient,12350000,27999435.82,2017-03-01,11582.0,1,27999435.82,11582.0,,,1,0.0,12350000.0
6410,IDJ137,Land,Ambient,9460180,22993558.04,2017-03-01,10746.0,1,22993558.04,10746.0,,,1,0.0,9460180.0
6411,IDJ144,Sea,Ambient,17028900,24472213.76,2017-03-01,10901.0,1,24472213.76,10901.0,,,1,0.0,17028900.0
6412,IDJ220,Land,Ambient,11266174,62994369.57000001,2017-03-01,26178.0,2,0.0,0.0,"9L,GD",11622337.333333332,2,0.0,11266174.0
6413,IDJ301,Land,Ambient,1249901,22006043.63,2017-03-01,9053.0,1,22006043.63,9053.0,,,1,0.0,1249901.0
6414,IDJ305,Land,Ambient,1086642,9869707.645,2017-03-01,4481.0,1,9869707.645,4481.0,,,1,0.0,1086642.0
6415,IDJ309,Land,Ambient,6097675,42006167.85,2017-03-01,26430.0,2,42006167.85,26430.0,,,2,0.0,6097675.0
6416,IDJ311,Land,Ambient,1022600,9578378.391,2017-03-01,4440.0,1,9578378.391,4440.0,,,1,0.0,1022600.0
6417,IDJ316,Land,Ambient,969235,8230609.945,2017-03-01,4767.0,1,8230609.945,4767.0,,,1,0.0,969235.0
6418,IDJ321,Land,Ambient,2653588,17282166.734,2017-03-01,9146.0,2,0.0,0.0,9N,2795691.125,2,0.0,2653588.0
