Scope,Temp. Condition,MoT,Check in Date,Vol,Volume,Weight,      Gross,VolFill,WeightFill,LoadFill, BaseCost, Non-Conformance? , Quarter 
Secondary Outbound,Ambient,Land,3/1/17,38.5,38471582.1,15.5,15546.616,0.961789553,0.7773308,0.961789553,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,17.5,17503877.24,7.1,7116.994,0.761038141,0.593082833,0.761038141,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,16.6,16619942.63,6.8,6772.449,0.722606201,0.56437075,0.722606201,2484598, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,41.2,41246198.34,14.8,14827.733,1.031154958,0.74138665,1,13745790, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,40.6,40581950.27,18.6,18593.356,1.014548757,0.9296678,1,13745790, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,40.9,40872783.59,17.3,17335.865,1.02181959,0.86679325,1,13745790, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,11.7,11671613.5,2.3,2346.51,0.507461457,0.1955425,0.507461457,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,31.6,31601000,13.2,13204.943,0.790025,0.66024715,0.790025,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,35.3,35346000,16.1,16075.601,0.88365,0.80378005,0.88365,1713044, Check Out/ ,1
Primary Outbound,Ambient,Land,3/1/17,52.1,52145233.92,32.2,32231.68,0.948095162,0.895324444,0.948095162,"7,900,000",  ,1
Secondary Outbound,Ambient,Land,3/1/17,19.5,19459000,6.1,6052.3,0.846043478,0.504358333,0.846043478,2484598, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,16.6,16570000,6.2,6239.285,0.720434783,0.519940417,0.720434783,2484598, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,19.1,19105818.23,8.3,8277.68,0.830687749,0.689806667,0.830687749,1993750, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,19.7,19677753.81,7.1,7130.178,0.855554513,0.5941815,0.855554513,1993750, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,39.1,39062850.82,18.3,18297.336,0.976571271,0.9148668,0.976571271,5600000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,26.9,26854363.16,14.4,14424.8,0.671359079,0.72124,0.72124,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,31.1,31133859.84,11.2,11155.2,0.778346496,0.55776,0.778346496,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.4,3358771.234,1.7,1697.125,0.671754247,0.565708333,0.671754247,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,15.8,15780258,2,1950,0.686098174,0.1625,0.686098174,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.7,2689182.545,1.3,1295.04,0.537836509,0.43168,0.537836509,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.4,6402433.509,2.9,2930.681,0.640243351,0.5861362,0.640243351,867659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,10.4,10423257.38,4.5,4502.87,1.042325738,0.900574,1,838906, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,13.9,13850366.02,6.3,6316.961,0.494655929,0.350942278,0.494655929,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,15.1,15145294.33,6.1,6104.877,0.540903369,0.339159833,0.540903369,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,11.9,11875163.71,5,4954.685,0.42411299,0.275260278,0.42411299,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,12.4,12415046.7,5.3,5265.763,0.443394525,0.292542389,0.443394525,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,13.7,13721708.36,5.3,5313.016,0.490061013,0.295167556,0.490061013,2067394, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,14.3,14305871.71,5.6,5550.389,0.510923989,0.308354944,0.510923989,2067394, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9,9041216.627,4.4,4354.466,0.904121663,0.8708932,0.904121663,1208888, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,12.6,12620333.35,6.4,6437.384,0.450726191,0.357632444,0.450726191,1635696, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,12.2,12206691.98,4.6,4556.604,0.435953285,0.253144667,0.435953285,1635696, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.9,3908496.99,1.7,1716.36,0.651416165,0.85818,0.85818,662402, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.8,3787811.91,1.6,1590.64,0.631301985,0.79532,0.79532,662402, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.4,3350769.048,1.4,1384.408,0.67015381,0.461469333,0.67015381,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.9,6880539.643,2.7,2711.735,0.688053964,0.542347,0.688053964,856690, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.8,3760337.266,1.7,1746.062,0.752067453,0.582020667,0.752067453,1080035, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.9,6892887.996,2.9,2901.167,0.6892888,0.5802334,0.6892888,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,19.5,19484663.6,10.3,10302,0.847159287,0.8585,0.8585,2484598, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.1,3058169.4,0.8,755.04,0.61163388,0.25168,0.61163388,1045167, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,0.6,568215.878,0.2,217.431,0.189405293,0.217431,0.217431,364079, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,16.5,16502000,4.9,4902.1,0.589357143,0.272338889,0.589357143,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,16.5,16502000,4.9,4902.1,0.589357143,0.272338889,0.589357143,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,25.4,25419083.15,11.3,11277.608,0.635477079,0.5638804,0.635477079,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,7.6,7644365.763,3.2,3242.126,0.764436576,0.6484252,0.764436576,760430, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,28.5,28506508.43,11.9,11859.237,0.712662711,0.59296185,0.712662711,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,26.2,26225195.86,10.2,10202.21,0.655629896,0.5101105,0.655629896,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,28.1,28105693.13,11.2,11186.786,0.702642328,0.5593393,0.702642328,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,26.4,26433765.27,11.6,11604.87,0.660844132,0.5802435,0.660844132,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,27.4,27418006.49,11.4,11444.848,0.685450162,0.5722424,0.685450162,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,25.4,25388491.28,10,9999.456,0.634712282,0.4999728,0.634712282,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,26,26037841.02,10.5,10491.33,0.650946026,0.5245665,0.650946026,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,26.9,26858102.13,12.1,12112.482,0.671452553,0.6056241,0.671452553,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,23.8,23793762.73,10.2,10161.48,0.594844068,0.508074,0.594844068,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,26.3,26337237.83,11.4,11447.032,0.658430946,0.5723516,0.658430946,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,25.4,25426000,11.1,11144.466,0.63565,0.5572233,0.63565,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.2,3156166.625,1.2,1214.199,0.526027771,0.6070995,0.6070995,662402, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1,1014122.8,0.4,430,0.338040933,0.43,0.43,438697, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,18.9,18911514.06,7.1,7132.176,0.822239742,0.594348,0.822239742,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,17.5,17545587.21,6.9,6936.777,0.762851618,0.57806475,0.762851618,1817448, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,39.4,39351914.75,14.6,14581.988,0.983797869,0.7290994,0.983797869,2665964, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,10.2,10160075.93,4.3,4272.894,1.016007593,0.8545788,1,867659, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,15.5,15472112.79,5.5,5545.084,0.672700556,0.462090333,0.672700556,1817448, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,12.4,12419770.61,1.5,1539.371,0.539990027,0.128280917,0.539990027,1100733, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.4,3423451.944,1.4,1352.355,0.684690389,0.450785,0.684690389,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.8,9846408,2.6,2585,0.9846408,0.517,0.9846408,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.6,9642240,6,5960,0.964224,1.192,1,771451, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,13.3,13261662.47,6.2,6184.564,0.473630803,0.343586889,0.473630803,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,9.6,9642240,6,5960,0.344365714,0.331111111,0.344365714,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,43.4,43392143.69,18.6,18630.146,1.084803592,0.9315073,1,13745790, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.3,2274520.883,0.9,931.825,0.758173628,0.931825,0.931825,364079, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.7,2749936.44,1.1,1130.7,0.45832274,0.56535,0.56535,440057, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,11.7,11747522.6,4.2,4208.939,0.510761852,0.350744917,0.510761852,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.7,1722161.5,0.1,136.692,0.3444323,0.045564,0.3444323,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,15.1,15077243.4,2.5,2469.12,0.655532322,0.20576,0.655532322,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,5.3,5257975.171,2.1,2115.536,1.051595034,0.705178667,1,658704, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.1,3096538.664,1.4,1401.461,0.516089777,0.7007305,0.7007305,440057, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,19.7,19663944,5.5,5454,0.854954087,0.4545,0.854954087,2484598, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.8,1781444.562,0.6,644.743,0.593814854,0.644743,0.644743,348624, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,10.2,10198015.9,5.1,5073,0.364214854,0.281833333,0.364214854,1016745, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,11.3,11338632,4.2,4215,0.404951143,0.234166667,0.404951143,1016745, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,29.9,29913072.62,10.1,10060.709,0.997102421,0.670713933,0.997102421,2298054, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,33.1,33092778.59,14.5,14500.216,0.827319465,0.7250108,0.827319465,3168253, Check Out/ ,1
Secondary Outbound,Ambient,Sea,3/1/17,14.3,14304960.27,5.6,5576.466,0.510891438,0.309803667,0.510891438,1016745, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,25.4,25353070,10.8,10750,0.63382675,0.5375,0.63382675,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,20,20016819.52,11.7,11702.244,0.500420488,0.5851122,0.5851122,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,21,20976912,15.9,15900,0.5244228,0.795,0.795,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,14.3,14327067.08,7.7,7742.588,0.62291596,0.645215667,0.645215667,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.5,3460444.2,1.9,1935,0.69208884,0.645,0.69208884,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,11.3,11331720.93,4.7,4709.419,0.492683518,0.392451583,0.492683518,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,17.3,17299437.71,7.4,7416.813,0.752149465,0.61806775,0.752149465,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.5,4475814.783,1.6,1596.442,0.895162957,0.532147333,0.895162957,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,0.9,923508,0,39.751,0.307836,0.039751,0.307836,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,0.1,70470,0,9,0.02349,0.009,0.02349,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,0.2,176175,0,22.5,0.058725,0.0225,0.058725,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,17,17029981.92,7.1,7108.764,0.740433997,0.592397,0.740433997,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.8,4835777.329,1.7,1670.65,0.967155466,0.556883333,0.967155466,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,5.9,5850000,2.3,2311.02,1.17,0.77034,1,694032, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2,2012746.2,0.9,935.024,0.6709154,0.935024,0.935024,499858, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.8,4770242.078,2.1,2146.008,0.954048416,0.715336,0.954048416,1086829, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1,1049020.481,0.5,544.653,0.349673494,0.544653,0.544653,900295, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.4,1422568.386,0.6,629.091,0.474189462,0.629091,0.629091,1029133, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,37,36958250,11.9,11856.25,0.92395625,0.5928125,0.92395625,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,5.3,5279750,1.7,1693.75,1.05595,0.564583333,1,658704, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.2,2237321.332,1,1012.236,0.745773777,1.012236,1,880682, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.4,1381266.682,0.6,636.699,0.460422227,0.636699,0.636699,592832, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.5,1543932.821,0.7,698.553,0.514644274,0.698553,0.698553,592832, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1,957879.344,0.5,494.839,0.319293115,0.494839,0.494839,592832, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.8,1776863.823,0.7,736.334,0.592287941,0.736334,0.736334,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.4,1396361.133,0.6,615.456,0.465453711,0.615456,0.615456,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3,3029205.304,1.3,1337.901,0.605841061,0.445967,0.605841061,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,5.2,5217866.369,2.4,2395.855,1.043573274,0.798618333,1,722414, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.3,2282331.967,1,1000.736,0.760777322,1.000736,1,531157, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.2,1200936.101,0.5,541.893,0.400312034,0.541893,0.541893,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.6,1562533.23,0.7,714.805,0.52084441,0.714805,0.714805,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.1,6124043.028,3.2,3166.849,0.612404303,0.6333698,0.6333698,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.5,3510653.507,1.4,1418.547,0.702130701,0.472849,0.702130701,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,14,14011075.89,6.5,6481.763,0.609177212,0.540146917,0.609177212,1212375, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.4,6363878.4,3.9,3933.6,0.63638784,0.78672,0.78672,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,13.2,13190340.8,7.7,7721,0.573493078,0.643416667,0.643416667,1993750, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,13.4,13446365,5.2,5205,0.584624565,0.43375,0.584624565,1993750, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,13.4,13446365,5.2,5205,0.584624565,0.43375,0.584624565,1993750, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.2,3229835.648,1.4,1424.363,0.64596713,0.474787667,0.64596713,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.5,1494863.937,0.7,725.114,0.498287979,0.725114,0.725114,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.8,1830560.463,0.8,811.426,0.610186821,0.811426,0.811426,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.5,4492786.612,2,2039.373,0.898557322,0.679791,0.898557322,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.5,1548930.068,0.7,680.045,0.516310023,0.680045,0.680045,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.9,1932359.319,0.9,895.407,0.644119773,0.895407,0.895407,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.5,2512105.535,1.1,1082.993,0.502421107,0.360997667,0.502421107,802151, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.9,1866704.043,0.9,854.623,0.622234681,0.854623,0.854623,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.6,3583562.105,1.5,1525.232,0.716712421,0.508410667,0.716712421,802151, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2,1968005.739,0.9,913.849,0.656001913,0.913849,0.913849,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.2,2211530.448,1,1019.581,0.737176816,1.019581,1,593754, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.7,1656090.871,0.7,736.945,0.55203029,0.736945,0.736945,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.5,3453734.289,1.5,1457.698,0.690746858,0.485899333,0.690746858,761738, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.3,3296878.079,1.5,1506.555,0.659375616,0.502185,0.659375616,880958, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.1,4123249.896,1.7,1738.269,0.824649979,0.579423,0.824649979,1106771, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.7,2726957.377,1.1,1096.608,0.545391475,0.365536,0.545391475,1300060, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.8,6765520.16,3.1,3103.761,0.676552016,0.6207522,0.676552016,1148458, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.9,2887202.587,1.3,1253.204,0.577440517,0.417734667,0.577440517,1120889, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.4,1437857.674,0.7,666.394,0.479285891,0.666394,0.666394,908581, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,35.4,35441049.6,10.5,10528,0.88602624,0.5264,0.88602624,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,40.9,40858529.2,15.4,15356,1.02146323,0.7678,1,1892208, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,40.9,40858529.2,15.4,15356,1.02146323,0.7678,1,1892208, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.6,2619554.937,1,1036.111,0.523910987,0.345370333,0.523910987,1183599, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.4,9355200.534,4.1,4066.79,0.935520053,0.813358,0.935520053,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.5,2544117.672,1,1015.22,0.848039224,1.01522,1,1029133, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.5,6460300.8,4,3993.2,0.64603008,0.79864,0.79864,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.6,6574439.501,3.8,3802.634,0.65744395,0.7605268,0.7605268,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,39.4,39414062.85,16,16036.25,0.985351571,0.8018125,0.985351571,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,39.4,39414062.85,16,16036.25,0.985351571,0.8018125,0.985351571,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,39.9,39871180.8,11.8,11844,0.99677952,0.5922,0.99677952,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,40.2,40231358.5,15.7,15652.5,1.005783963,0.782625,1,1892208, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,40.2,40231358.5,15.7,15652.5,1.005783963,0.782625,1,1892208, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,39.9,39897805,14.1,14105,0.997445125,0.70525,0.997445125,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,33.2,33225984,9.9,9870,0.8306496,0.4935,0.8306496,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,33.2,33243914.7,9.9,9873.94,0.831097868,0.493697,0.831097868,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,39.9,39871180.8,11.8,11844,0.99677952,0.5922,0.99677952,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,38.8,38763648,11.5,11515,0.9690912,0.57575,0.9690912,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,32.1,32118451.2,9.5,9541,0.80296128,0.47705,0.80296128,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.2,9172555.464,4,3974.152,0.917255546,0.7948304,0.917255546,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,5.9,5909005.676,2.3,2275.6,1.181801135,0.758533333,1,772384, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.8,2796103.003,1.1,1138.523,0.559220601,0.379507667,0.559220601,772384, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6.1,6068535.324,2.6,2649.023,0.606853532,0.5298046,0.606853532,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9,9010726.774,5.4,5432.58,0.391770729,0.452715,0.452715,1212375, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,6,5998675.036,2.4,2428.03,1.199735007,0.809343333,1,722414, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.7,3724391.01,1.5,1452.984,0.744878202,0.484328,0.744878202,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1,992461.855,0.4,415.284,0.330820618,0.415284,0.415284,724472, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,5,5031926.212,2.7,2660.63,0.503192621,0.532126,0.532126,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.5,9472203.931,4,3998.38,0.947220393,0.799676,0.947220393,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,8.9,8888605.78,3.7,3700.442,0.888860578,0.7400884,0.888860578,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,8.5,8538110.516,1.3,1257.814,0.853811052,0.2515628,0.853811052,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.4,2356079.806,0.9,943.764,0.785359935,0.943764,0.943764,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.4,1443080.182,0.6,558.836,0.481026727,0.558836,0.558836,438697, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.5,4479934.534,1.9,1878.768,0.746655756,0.939384,0.939384,853000, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.8,2770973.159,1.2,1199.84,0.554194632,0.399946667,0.554194632,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,7.3,7316047.067,3,3049.55,0.731604707,0.60991,0.731604707,1039732, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.7,9714731.847,3.9,3949.166,0.971473185,0.7898332,0.971473185,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.8,2805070.137,1.1,1102.071,0.46751169,0.5510355,0.5510355,384096, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,1.9,1888543.306,0.8,799.268,0.629514435,0.799268,0.799268,348624, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,0.3,338632.699,0.1,147.24,0.112877566,0.14724,0.14724,348624, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,8.5,8492063.811,3.6,3608.721,0.849206381,0.7217442,0.849206381,1522901, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,9.5,9492691.411,3.9,3885.782,0.949269141,0.7771564,0.949269141,1731477, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.1,2129567.861,1.2,1176.203,0.425913572,0.392067667,0.425913572,1332012, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.1,2111135.286,0.9,864.43,0.703711762,0.86443,0.86443,975781, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.4,4352382.179,1.7,1739.733,0.870476436,0.579911,0.870476436,1106771, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,2.7,2676763.17,1.1,1098.726,0.89225439,1.098726,1,348624, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.1,3078016.281,1.4,1400.626,0.513002714,0.700313,0.700313,384096, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.2,3180536.566,1.3,1284.927,0.636107313,0.428309,0.636107313,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,3.7,3737183.404,1.7,1695.607,0.747436681,0.565202333,0.747436681,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,3/1/17,4.6,4580053.041,1.9,1928.368,0.916010608,0.642789333,0.916010608,936198, Check Out/ ,1
